log_price
5.017279836814924
5.209486152841421
5.303304908059076
3.5263605246161616
4.836281906951478
4.969813299576001
5.863631175598097
4.248495242049359
4.709530201312334
3.8501476017100584
5.303304908059076
4.1588830833596715
3.970291913552122
6.898714534329988
5.6240175061873385
4.605170185988092
4.605170185988092
4.795790545596741
4.709530201312334
4.110873864173311
5.176149732573829
5.5254529391317835
4.51085950651685
4.430816798843313
5.10594547390058
5.25227342804663
5.905361848054571
4.007333185232471
4.007333185232471
4.990432586778736
4.3694478524670215
4.6443908991413725
4.127134385045092
3.828641396489095
5.707110264748875
4.61512051684126
5.062595033026967
4.663439094112067
4.143134726391533
5.003946305945459
4.343805421853684
3.5553480614894135
4.330733340286331
5.37989735354046
5.159055299214529
4.0943445622221
4.61512051684126
4.634728988229636
4.060443010546419
4.969813299576001
5.099866427824199
4.795790545596741
4.61512051684126
4.61512051684126
4.248495242049359
6.175867270105761
4.418840607796598
4.852030263919617
4.110873864173311
5.8971538676367405
5.529429087511423
4.143134726391533
4.30406509320417
5.420534999272286
4.859812404361672
5.62040086571715
3.4657359027997265
5.303304908059076
6.240275845170769
4.48863636973214
5.017279836814924
4.867534450455582
5.231108616854587
5.267858159063328
4.709530201312334
4.007333185232471
3.9512437185814275
5.605802066295998
4.6443908991413725
4.68213122712422
3.258096538021482
5.0689042022202315
4.110873864173311
4.2626798770413155
5.081404364984463
5.5254529391317835
4.2626798770413155
5.181783550292085
5.332718793265369
3.9318256327243257
4.59511985013459
6.2166061010848646
5.14166355650266
5.225746673713202
4.59511985013459
4.875197323201151
3.970291913552122
4.875197323201151
3.7612001156935624
5.19295685089021
3.8501476017100584
3.58351893845611
5.159055299214529
3.970291913552122
6.212606095751519
5.017279836814924
3.828641396489095
4.663439094112067
5.638354669333745
4.110873864173311
5.303304908059076
3.9318256327243257
5.170483995038151
4.795790545596741
4.795790545596741
3.970291913552122
4.3694478524670215
4.477336814478207
3.8501476017100584
5.5254529391317835
5.337538079701318
4.204692619390966
3.4339872044851463
5.541263545158426
4.787491742782046
5.017279836814924
4.356708826689592
4.330733340286331
3.8066624897703196
4.941642422609304
6.698268054115413
4.718498871295094
4.204692619390966
5.62040086571715
5.081404364984463
5.0689042022202315
6.052089168924417
4.382026634673881
3.8501476017100584
6.68586094706836
5.017279836814924
5.081404364984463
4.836281906951478
4.584967478670572
3.4965075614664802
5.662960480135946
5.231108616854587
6.045005314036012
4.553876891600541
5.220355825078324
5.267858159063328
4.976733742420574
5.225746673713202
5.049856007249537
4.948759890378168
4.51085950651685
4.564348191467836
5.288267030694535
3.9318256327243257
4.127134385045092
4.969813299576001
4.983606621708336
6.111467339502679
3.5553480614894135
5.303304908059076
4.04305126783455
5.872117789475416
4.430816798843313
5.3230099791384085
6.517671272912275
3.8501476017100584
4.605170185988092
3.6109179126442243
4.859812404361672
5.225746673713202
5.529429087511423
5.049856007249537
5.472270673671475
4.700480365792417
5.017279836814924
6.470799503782602
6.018593214496234
6.852242569051878
5.14166355650266
4.394449154672439
4.382026634673881
4.1588830833596715
3.871201010907891
4.110873864173311
3.8066624897703196
5.545177444479562
2.772588722239781
5.53338948872752
5.225746673713202
4.189654742026425
5.017279836814924
4.875197323201151
4.77912349311153
4.990432586778736
4.61512051684126
5.707110264748875
4.127134385045092
5.4680601411351315
6.364750756851911
5.5254529391317835
6.0867747269123065
5.0238805208462765
4.990432586778736
4.875197323201151
3.9889840465642745
4.31748811353631
4.31748811353631
4.574710978503383
5.37989735354046
5.298317366548036
4.820281565605037
5.424950017481403
5.3981627015177525
5.14166355650266
3.8066624897703196
4.51085950651685
3.713572066704308
3.5263605246161616
5.673323267171493
4.382026634673881
5.953243334287785
4.330733340286331
5.236441962829949
4.736198448394496
4.189654742026425
3.6635616461296463
4.330733340286331
5.8888779583328805
4.532599493153256
5.62040086571715
4.07753744390572
5.308267697401205
3.4965075614664802
5.176149732573829
5.170483995038151
4.867534450455582
4.836281906951478
6.478509642208569
4.77912349311153
4.553876891600541
5.303304908059076
5.8998973535824915
5.017279836814924
4.787491742782046
3.9318256327243257
4.875197323201151
5.0106352940962555
5.594711379601839
5.707110264748875
5.768320995793772
4.189654742026425
5.493061443340548
4.2626798770413155
5.117993812416755
4.969813299576001
5.081404364984463
3.8501476017100584
5.225746673713202
3.9318256327243257
5.602118820879701
4.736198448394496
4.605170185988092
4.927253685157205
5.017279836814924
5.093750200806762
4.189654742026425
4.795790545596741
5.198497031265826
4.653960350157523
5.820082930352362
3.970291913552122
3.970291913552122
6.025865973825314
4.204692619390966
5.198497031265826
5.0106352940962555
3.9318256327243257
4.394449154672439
5.6131281063880705
5.14166355650266
4.454347296253507
4.189654742026425
5.135798437050262
5.303304908059076
5.087596335232384
4.736198448394496
3.8066624897703196
4.110873864173311
5.170483995038151
4.3694478524670215
4.553876891600541
3.4657359027997265
4.2626798770413155
4.2626798770413155
4.919980925828125
5.393627546352362
5.159055299214529
4.499809670330265
4.795790545596741
3.784189633918261
5.081404364984463
4.382026634673881
5.402677381872279
4.844187086458591
5.241747015059643
